Start Date,Start Time,Start Station ID,Start Station Name,Start Station Latitude,Start Station Longitude,Stop Date,Stop Time,End Station ID,End Station Name,End Station Latitude,End Station Longitude,Trip_Duration_mins,Trip_Duration_secs,Bike ID,User Type,Birth Year,Gender
2015-10-01,14:13,3192,Liberty Light Rail,40.7112423,-74.0557013,2015-10-01,14:40,3186,Grove St PATH,40.71958611647166,-74.0431174635887,27,1605,24564,Customer,1984,0
2015-10-01,14:16,3214,Essex Light Rail,40.712774200000005,-74.03648570000001,2015-10-01,14:22,3186,Grove St PATH,40.71958611647166,-74.0431174635887,7,405,24536,Subscriber,1992,1
2015-10-01,14:21,3214,Essex Light Rail,40.712774200000005,-74.03648570000001,2015-10-01,14:30,3202,Newport PATH,40.7272235,-74.03375890000001,9,533,24478,Subscriber,1986,2
2015-10-01,14:23,3194,McGinley Square,40.7253399253558,-74.06762212514876,2015-10-01,14:34,3203,Hamilton Park,40.727595966,-74.044247311,11,664,24702,Subscriber,1974,2
2015-10-01,14:24,3185,City Hall,40.7177325,-74.04384499999999,2015-10-01,14:29,3187,Warren St,40.721123600000006,-74.03805095,6,343,24429,Subscriber,1979,1
2015-10-01,14:33,3186,Grove St PATH,40.71958611647166,-74.0431174635887,2015-10-01,14:37,3205,JC Medical Center,40.71653978099194,-74.0496379137039,3,206,24490,Subscriber,1980,1
2015-10-01,14:35,3202,Newport PATH,40.7272235,-74.03375890000001,2015-10-01,14:50,3203,Hamilton Park,40.727595966,-74.044247311,14,866,24599,Subscriber,1977,2
2015-10-01,14:46,3194,McGinley Square,40.7253399253558,-74.06762212514876,2015-10-01,15:09,3194,McGinley Square,40.7253399253558,-74.06762212514876,23,1377,24419,Subscriber,1987,1
2015-10-01,14:55,3184,Paulus Hook,40.7141454,-74.0335519,2015-10-01,15:03,3213,Van Vorst Park,40.71848892,-74.047726625,8,482,24666,Subscriber,1959,2
2015-10-01,15:00,3203,Hamilton Park,40.727595966,-74.044247311,2015-10-01,15:10,3185,City Hall,40.7177325,-74.04384499999999,10,624,24494,Subscriber,1977,2
2015-10-01,15:01,3202,Newport PATH,40.7272235,-74.03375890000001,2015-10-01,15:14,3220,5 Corners Library,40.73496102000952,-74.05950307846071,13,771,24478,Subscriber,1982,1
2015-10-01,15:02,3203,Hamilton Park,40.727595966,-74.044247311,2015-10-01,15:06,3211,Newark Ave,40.72152515,-74.046304543,3,202,17653,Subscriber,1982,1
2015-10-01,15:04,3203,Hamilton Park,40.727595966,-74.044247311,2015-10-01,15:18,3199,Newport Pkwy,40.7287448,-74.03210820000001,15,881,24455,Subscriber,1977,2
2015-10-01,15:05,3184,Paulus Hook,40.7141454,-74.0335519,2015-10-01,15:07,3214,Essex Light Rail,40.712774200000005,-74.03648570000001,2,146,24612,Subscriber,1979,1
2015-10-01,15:05,3212,Christ Hospital,40.734785818,-74.050443636,2015-10-01,15:14,3195,Sip Ave,40.730742625306576,-74.06378388404845,9,543,24454,Subscriber,1990,1
2015-10-01,15:06,3202,Newport PATH,40.7272235,-74.03375890000001,2015-10-01,15:16,3214,Essex Light Rail,40.712774200000005,-74.03648570000001,10,589,24581,Subscriber,1986,2
2015-10-01,15:08,3213,Van Vorst Park,40.71848892,-74.047726625,2015-10-01,15:12,3209,Brunswick St,40.7241765,-74.05065640000001,4,266,24666,Subscriber,1985,2
2015-10-01,15:16,3185,City Hall,40.7177325,-74.04384499999999,2015-10-01,15:20,3211,Newark Ave,40.72152515,-74.046304543,4,255,24430,Subscriber,1983,2
2015-10-01,15:20,3212,Christ Hospital,40.734785818,-74.050443636,2015-10-01,15:31,3195,Sip Ave,40.730742625306576,-74.06378388404845,11,688,24543,Subscriber,1988,1
2015-10-01,15:35,3202,Newport PATH,40.7272235,-74.03375890000001,2015-10-01,15:42,3203,Hamilton Park,40.727595966,-74.044247311,6,380,24652,Subscriber,1960,1
2015-10-01,15:39,3187,Warren St,40.721123600000006,-74.03805095,2015-10-01,15:45,3202,Newport PATH,40.7272235,-74.03375890000001,6,378,24429,Customer,1984,0
2015-10-01,15:39,3187,Warren St,40.721123600000006,-74.03805095,2015-10-01,15:45,3202,Newport PATH,40.7272235,-74.03375890000001,6,345,24508,Customer,1984,0
2015-10-01,15:39,3186,Grove St PATH,40.71958611647166,-74.0431174635887,2015-10-01,15:42,3213,Van Vorst Park,40.71848892,-74.047726625,3,174,24548,Customer,1984,0
2015-10-01,15:39,3187,Warren St,40.721123600000006,-74.03805095,2015-10-01,15:45,3202,Newport PATH,40.7272235,-74.03375890000001,6,339,24474,Customer,1984,0
2015-10-01,15:40,3187,Warren St,40.721123600000006,-74.03805095,2015-10-01,15:45,3202,Newport PATH,40.7272235,-74.03375890000001,5,311,24705,Customer,1984,0
2015-10-01,15:40,3195,Sip Ave,40.730742625306576,-74.06378388404845,2015-10-01,15:46,3220,5 Corners Library,40.73496102000952,-74.05950307846071,6,357,24379,Subscriber,1970,1
2015-10-01,15:47,3220,5 Corners Library,40.73496102000952,-74.05950307846071,2015-10-01,15:58,3202,Newport PATH,40.7272235,-74.03375890000001,11,674,24645,Subscriber,1982,1
2015-10-01,15:54,3207,Oakland Ave,40.7376037,-74.05247829999999,2015-10-01,16:16,3185,City Hall,40.7177325,-74.04384499999999,22,1343,24569,Subscriber,1985,1
2015-10-01,15:56,3186,Grove St PATH,40.71958611647166,-74.0431174635887,2015-10-01,16:00,3205,JC Medical Center,40.71653978099194,-74.0496379137039,5,274,24481,Subscriber,1976,2
2015-10-01,15:57,3195,Sip Ave,40.730742625306576,-74.06378388404845,2015-10-01,16:07,3207,Oakland Ave,40.7376037,-74.05247829999999,11,633,24470,Subscriber,1983,2
2015-10-01,16:02,3183,Exchange Place,40.7162469,-74.0334588,2015-10-01,16:10,3202,Newport PATH,40.7272235,-74.03375890000001,9,530,24457,Subscriber,1962,1
2015-10-01,16:06,3195,Sip Ave,40.730742625306576,-74.06378388404845,2015-10-01,16:16,3212,Christ Hospital,40.734785818,-74.050443636,11,631,24551,Subscriber,1990,1
2015-10-01,16:07,3195,Sip Ave,40.730742625306576,-74.06378388404845,2015-10-01,16:40,3225,Baldwin at Montgomery,40.7236589,-74.0641943,33,1956,24498,Subscriber,1976,1
2015-10-01,16:07,3195,Sip Ave,40.730742625306576,-74.06378388404845,2015-10-01,16:14,3207,Oakland Ave,40.7376037,-74.05247829999999,7,404,24402,Subscriber,1959,2
2015-10-01,16:10,3220,5 Corners Library,40.73496102000952,-74.05950307846071,2015-10-01,16:18,3194,McGinley Square,40.7253399253558,-74.06762212514876,8,481,24379,Subscriber,1970,1
2015-10-01,16:12,3203,Hamilton Park,40.727595966,-74.044247311,2015-10-01,16:17,3202,Newport PATH,40.7272235,-74.03375890000001,5,327,24702,Subscriber,1980,1
2015-10-01,16:12,3211,Newark Ave,40.72152515,-74.046304543,2015-10-01,16:24,3214,Essex Light Rail,40.712774200000005,-74.03648570000001,12,733,24393,Subscriber,1953,1
2015-10-01,16:13,3202,Newport PATH,40.7272235,-74.03375890000001,2015-10-01,16:17,3199,Newport Pkwy,40.7287448,-74.03210820000001,4,238,24457,Subscriber,1955,1
2015-10-01,16:15,3186,Grove St PATH,40.71958611647166,-74.0431174635887,2015-10-01,16:24,3199,Newport Pkwy,40.7287448,-74.03210820000001,9,547,24707,Subscriber,1964,1
2015-10-01,16:16,3225,Baldwin at Montgomery,40.7236589,-74.0641943,2015-10-01,16:22,3195,Sip Ave,40.730742625306576,-74.06378388404845,6,360,24546,Customer,1984,0
2015-10-01,16:24,3220,5 Corners Library,40.73496102000952,-74.05950307846071,2015-10-01,16:30,3210,Pershing Field,40.742677141,-74.051788633,6,363,24478,Subscriber,1985,2
2015-10-01,16:25,3195,Sip Ave,40.730742625306576,-74.06378388404845,2015-10-01,16:33,3201,Dey St,40.737711,-74.066921,8,458,24510,Subscriber,1972,1
2015-10-01,16:39,3185,City Hall,40.7177325,-74.04384499999999,2015-10-01,16:55,3207,Oakland Ave,40.7376037,-74.05247829999999,17,995,24711,Subscriber,1984,2
2015-10-01,16:43,3202,Newport PATH,40.7272235,-74.03375890000001,2015-10-01,17:13,3203,Hamilton Park,40.727595966,-74.044247311,30,1786,24508,Subscriber,1991,1
2015-10-01,16:44,3186,Grove St PATH,40.71958611647166,-74.0431174635887,2015-10-01,16:51,3214,Essex Light Rail,40.712774200000005,-74.03648570000001,6,387,24579,Subscriber,1960,1
2015-10-01,16:44,3195,Sip Ave,40.730742625306576,-74.06378388404845,2015-10-01,23:04,3193,Lincoln Park,40.7246050998869,-74.07840594649316,380,22792,24601,Subscriber,1977,1
2015-10-01,16:47,3202,Newport PATH,40.7272235,-74.03375890000001,2015-10-01,17:13,3203,Hamilton Park,40.727595966,-74.044247311,26,1574,24645,Subscriber,1991,1
2015-10-01,16:48,3206,Hilltop,40.7311689,-74.0575736,2015-10-01,16:52,3212,Christ Hospital,40.734785818,-74.050443636,4,255,24637,Customer,1984,0
2015-10-01,16:59,3196,Riverview Park,40.7443187,-74.04399090000001,2015-10-01,17:06,3197,North St,40.752559000000005,-74.044725,7,446,24647,Subscriber,1984,1
2015-10-01,17:01,3214,Essex Light Rail,40.712774200000005,-74.03648570000001,2015-10-01,17:04,3183,Exchange Place,40.7162469,-74.0334588,3,184,24581,Subscriber,1986,2
2015-10-01,17:02,3183,Exchange Place,40.7162469,-74.0334588,2015-10-01,17:05,3214,Essex Light Rail,40.712774200000005,-74.03648570000001,3,185,24608,Subscriber,1964,1
2015-10-01,17:03,3195,Sip Ave,40.730742625306576,-74.06378388404845,2015-10-01,17:07,3201,Dey St,40.737711,-74.066921,4,268,24511,Subscriber,1962,1
2015-10-01,17:04,3186,Grove St PATH,40.71958611647166,-74.0431174635887,2015-10-01,17:10,3214,Essex Light Rail,40.712774200000005,-74.03648570000001,6,335,24650,Subscriber,1982,2
2015-10-01,17:04,3210,Pershing Field,40.742677141,-74.051788633,2015-10-01,17:13,3195,Sip Ave,40.730742625306576,-74.06378388404845,9,520,24574,Subscriber,1990,1
2015-10-01,17:06,3214,Essex Light Rail,40.712774200000005,-74.03648570000001,2015-10-01,17:12,3186,Grove St PATH,40.71958611647166,-74.0431174635887,6,372,24612,Subscriber,1977,1
2015-10-01,17:12,3183,Exchange Place,40.7162469,-74.0334588,2015-10-01,17:20,3186,Grove St PATH,40.71958611647166,-74.0431174635887,8,477,24436,Subscriber,1980,1
2015-10-01,17:12,3183,Exchange Place,40.7162469,-74.0334588,2015-10-01,17:17,3214,Essex Light Rail,40.712774200000005,-74.03648570000001,5,308,24476,Subscriber,1981,2
2015-10-01,17:20,3187,Warren St,40.721123600000006,-74.03805095,2015-10-01,17:26,3203,Hamilton Park,40.727595966,-74.044247311,6,383,24596,Subscriber,1974,1
2015-10-01,17:23,3202,Newport PATH,40.7272235,-74.03375890000001,2015-10-01,17:26,3199,Newport Pkwy,40.7287448,-74.03210820000001,2,146,24474,Subscriber,1990,1
2015-10-01,17:24,3203,Hamilton Park,40.727595966,-74.044247311,2015-10-01,17:50,3205,JC Medical Center,40.71653978099194,-74.0496379137039,25,1525,24472,Subscriber,1991,1
2015-10-01,15:37,3200,MLK Light Rail,40.7111305,-74.0788855,2015-10-01,15:51,3186,Grove St PATH,40.71958611647166,-74.0431174635887,14,811,24586,Subscriber,1986,1
2015-10-01,17:25,3203,Hamilton Park,40.727595966,-74.044247311,2015-10-01,17:50,3205,JC Medical Center,40.71653978099194,-74.0496379137039,25,1504,24645,Subscriber,1991,1
2015-10-01,17:25,3211,Newark Ave,40.72152515,-74.046304543,2015-10-01,17:33,3214,Essex Light Rail,40.712774200000005,-74.03648570000001,8,474,24430,Subscriber,1977,1
2015-10-01,17:27,3184,Paulus Hook,40.7141454,-74.0335519,2015-10-01,17:38,3186,Grove St PATH,40.71958611647166,-74.0431174635887,12,703,24590,Subscriber,1976,1
2015-10-01,17:30,3212,Christ Hospital,40.734785818,-74.050443636,2015-10-01,17:39,3195,Sip Ave,40.730742625306576,-74.06378388404845,9,538,24403,Subscriber,1988,1
2015-10-01,17:31,3202,Newport PATH,40.7272235,-74.03375890000001,2015-10-01,17:42,3203,Hamilton Park,40.727595966,-74.044247311,11,662,24681,Subscriber,1977,1
2015-10-01,17:38,3187,Warren St,40.721123600000006,-74.03805095,2015-10-01,17:53,3187,Warren St,40.721123600000006,-74.03805095,15,871,24526,Customer,1984,0
2015-10-01,17:38,3186,Grove St PATH,40.71958611647166,-74.0431174635887,2015-10-01,17:48,3203,Hamilton Park,40.727595966,-74.044247311,9,557,24436,Subscriber,1980,1
2015-10-01,17:39,3184,Paulus Hook,40.7141454,-74.0335519,2015-10-01,17:51,3203,Hamilton Park,40.727595966,-74.044247311,12,711,24676,Subscriber,1983,2
2015-10-01,17:40,3209,Brunswick St,40.7241765,-74.05065640000001,2015-10-01,17:45,3186,Grove St PATH,40.71958611647166,-74.0431174635887,5,300,24666,Subscriber,1955,1
2015-10-01,17:41,3186,Grove St PATH,40.71958611647166,-74.0431174635887,2015-10-01,17:49,3209,Brunswick St,40.7241765,-74.05065640000001,8,491,24590,Subscriber,1978,2
2015-10-01,17:43,3184,Paulus Hook,40.7141454,-74.0335519,2015-10-01,17:50,3213,Van Vorst Park,40.71848892,-74.047726625,7,417,24650,Customer,1984,0
2015-10-01,17:45,3186,Grove St PATH,40.71958611647166,-74.0431174635887,2015-10-01,17:50,3203,Hamilton Park,40.727595966,-74.044247311,5,281,24639,Subscriber,1985,1
2015-10-01,17:48,3213,Van Vorst Park,40.71848892,-74.047726625,2015-10-01,17:52,3185,City Hall,40.7177325,-74.04384499999999,3,202,24443,Subscriber,1976,2
2015-10-01,17:49,3186,Grove St PATH,40.71958611647166,-74.0431174635887,2015-10-01,17:52,3213,Van Vorst Park,40.71848892,-74.047726625,2,130,24415,Subscriber,1972,1
2015-10-01,17:55,3205,JC Medical Center,40.71653978099194,-74.0496379137039,2015-10-01,18:21,3205,JC Medical Center,40.71653978099194,-74.0496379137039,26,1538,24472,Subscriber,1991,1
2015-10-01,17:55,3184,Paulus Hook,40.7141454,-74.0335519,2015-10-01,18:03,3185,City Hall,40.7177325,-74.04384499999999,8,456,24516,Subscriber,1984,1
2015-10-01,17:56,3205,JC Medical Center,40.71653978099194,-74.0496379137039,2015-10-01,18:21,3205,JC Medical Center,40.71653978099194,-74.0496379137039,25,1517,24645,Subscriber,1991,1
2015-10-01,17:57,3186,Grove St PATH,40.71958611647166,-74.0431174635887,2015-10-01,18:02,3209,Brunswick St,40.7241765,-74.05065640000001,5,324,24612,Subscriber,1972,2
2015-10-01,17:58,3195,Sip Ave,40.730742625306576,-74.06378388404845,2015-10-01,18:12,3191,Union St,40.71821129999999,-74.08363940000001,14,824,24454,Subscriber,1994,1
2015-10-01,17:58,3186,Grove St PATH,40.71958611647166,-74.0431174635887,2015-10-01,18:01,3211,Newark Ave,40.72152515,-74.046304543,3,194,24643,Subscriber,1980,1
2015-10-01,17:59,3195,Sip Ave,40.730742625306576,-74.06378388404845,2015-10-01,18:07,3193,Lincoln Park,40.7246050998869,-74.07840594649316,8,461,24399,Subscriber,1990,1
2015-10-01,18:01,3183,Exchange Place,40.7162469,-74.0334588,2015-10-01,18:04,3214,Essex Light Rail,40.712774200000005,-74.03648570000001,2,145,24581,Subscriber,1985,2
2015-10-01,18:02,3198,Heights Elevator,40.74871594538023,-74.04044330120088,2015-10-01,18:06,3197,North St,40.752559000000005,-74.044725,4,241,24677,Subscriber,1956,1
2015-10-01,18:07,3185,City Hall,40.7177325,-74.04384499999999,2015-10-01,18:12,3213,Van Vorst Park,40.71848892,-74.047726625,5,312,24516,Subscriber,1984,1
2015-10-01,18:12,3186,Grove St PATH,40.71958611647166,-74.0431174635887,2015-10-01,18:16,3213,Van Vorst Park,40.71848892,-74.047726625,4,234,24531,Subscriber,1974,1
2015-10-01,18:12,3206,Hilltop,40.7311689,-74.0575736,2015-10-01,18:18,3207,Oakland Ave,40.7376037,-74.05247829999999,5,304,24621,Subscriber,1979,1
2015-10-01,18:13,3186,Grove St PATH,40.71958611647166,-74.0431174635887,2015-10-01,18:19,3209,Brunswick St,40.7241765,-74.05065640000001,6,352,24723,Subscriber,1982,1
2015-10-01,18:18,3213,Van Vorst Park,40.71848892,-74.047726625,2015-10-01,18:39,3196,Riverview Park,40.7443187,-74.04399090000001,21,1257,24516,Subscriber,1984,1
2015-10-01,18:19,3186,Grove St PATH,40.71958611647166,-74.0431174635887,2015-10-01,18:24,3205,JC Medical Center,40.71653978099194,-74.0496379137039,5,310,24700,Subscriber,1987,1
2015-10-01,18:22,3186,Grove St PATH,40.71958611647166,-74.0431174635887,2015-10-01,18:25,3211,Newark Ave,40.72152515,-74.046304543,3,182,24396,Subscriber,1972,1
2015-10-01,18:24,3203,Hamilton Park,40.727595966,-74.044247311,2015-10-01,18:37,3214,Essex Light Rail,40.712774200000005,-74.03648570000001,13,788,24596,Subscriber,1980,1
2015-10-01,18:25,3211,Newark Ave,40.72152515,-74.046304543,2015-10-01,18:35,3192,Liberty Light Rail,40.7112423,-74.0557013,10,588,24643,Subscriber,1980,1
2015-10-01,18:25,3203,Hamilton Park,40.727595966,-74.044247311,2015-10-01,18:30,3186,Grove St PATH,40.71958611647166,-74.0431174635887,5,288,24709,Subscriber,1978,1
2015-10-01,18:25,3203,Hamilton Park,40.727595966,-74.044247311,2015-10-01,18:30,3186,Grove St PATH,40.71958611647166,-74.0431174635887,5,293,24625,Subscriber,1986,2
2015-10-01,18:27,3183,Exchange Place,40.7162469,-74.0334588,2015-10-01,18:31,3187,Warren St,40.721123600000006,-74.03805095,5,285,24594,Subscriber,1985,2
2015-10-01,18:27,3183,Exchange Place,40.7162469,-74.0334588,2015-10-01,18:31,3187,Warren St,40.721123600000006,-74.03805095,4,213,24669,Subscriber,1988,2
2015-10-01,18:29,3185,City Hall,40.7177325,-74.04384499999999,2015-10-01,18:36,3192,Liberty Light Rail,40.7112423,-74.0557013,7,446,24443,Subscriber,1983,1
2015-10-01,18:30,3199,Newport Pkwy,40.7287448,-74.03210820000001,2015-10-01,18:41,3186,Grove St PATH,40.71958611647166,-74.0431174635887,11,684,19086,Subscriber,1989,2
2015-10-01,18:30,3186,Grove St PATH,40.71958611647166,-74.0431174635887,2015-10-01,18:47,3212,Christ Hospital,40.734785818,-74.050443636,17,992,24635,Subscriber,1980,1
2015-10-01,18:33,3202,Newport PATH,40.7272235,-74.03375890000001,2015-10-01,18:39,3214,Essex Light Rail,40.712774200000005,-74.03648570000001,6,335,24702,Subscriber,1979,1
2015-10-01,18:35,3195,Sip Ave,40.730742625306576,-74.06378388404845,2015-10-01,18:46,3215,Central Ave,40.7467299,-74.0492509,12,697,24482,Subscriber,1977,1
2015-10-01,18:35,3209,Brunswick St,40.7241765,-74.05065640000001,2015-10-01,18:40,3186,Grove St PATH,40.71958611647166,-74.0431174635887,5,306,24723,Subscriber,1979,1
2015-10-01,18:36,3183,Exchange Place,40.7162469,-74.0334588,2015-10-01,18:39,3214,Essex Light Rail,40.712774200000005,-74.03648570000001,2,134,24629,Subscriber,1988,1
2015-10-01,18:38,3184,Paulus Hook,40.7141454,-74.0335519,2015-10-01,18:42,3214,Essex Light Rail,40.712774200000005,-74.03648570000001,5,289,24497,Subscriber,1956,1
2015-10-01,18:41,3186,Grove St PATH,40.71958611647166,-74.0431174635887,2015-10-01,18:46,3203,Hamilton Park,40.727595966,-74.044247311,5,300,24691,Subscriber,1960,1
2015-10-01,18:42,3211,Newark Ave,40.72152515,-74.046304543,2015-10-01,18:46,3203,Hamilton Park,40.727595966,-74.044247311,4,249,24667,Subscriber,1991,1
2015-10-01,18:42,3184,Paulus Hook,40.7141454,-74.0335519,2015-10-01,18:51,3203,Hamilton Park,40.727595966,-74.044247311,9,536,24540,Subscriber,1982,1
2015-10-01,18:45,3183,Exchange Place,40.7162469,-74.0334588,2015-10-01,18:47,3214,Essex Light Rail,40.712774200000005,-74.03648570000001,3,158,24445,Subscriber,1983,1
2015-10-01,18:46,3195,Sip Ave,40.730742625306576,-74.06378388404845,2015-10-01,18:49,3194,McGinley Square,40.7253399253558,-74.06762212514876,3,181,24574,Subscriber,1972,1
2015-10-01,18:59,3195,Sip Ave,40.730742625306576,-74.06378388404845,2015-10-01,19:06,3207,Oakland Ave,40.7376037,-74.05247829999999,7,425,24615,Subscriber,1986,1
2015-10-01,19:03,3186,Grove St PATH,40.71958611647166,-74.0431174635887,2015-10-01,19:07,3209,Brunswick St,40.7241765,-74.05065640000001,4,266,24723,Subscriber,1983,1
2015-10-01,19:06,3185,City Hall,40.7177325,-74.04384499999999,2015-10-01,19:15,3192,Liberty Light Rail,40.7112423,-74.0557013,9,558,24699,Subscriber,1966,2
2015-10-01,19:07,3186,Grove St PATH,40.71958611647166,-74.0431174635887,2015-10-01,19:10,3211,Newark Ave,40.72152515,-74.046304543,3,190,24586,Subscriber,1955,1
2015-10-01,19:08,3186,Grove St PATH,40.71958611647166,-74.0431174635887,2015-10-01,19:15,3199,Newport Pkwy,40.7287448,-74.03210820000001,7,434,24666,Subscriber,1976,1
2015-10-01,19:11,3202,Newport PATH,40.7272235,-74.03375890000001,2015-10-01,19:20,3203,Hamilton Park,40.727595966,-74.044247311,9,515,24705,Subscriber,1970,1
2015-10-01,19:15,3202,Newport PATH,40.7272235,-74.03375890000001,2015-10-01,19:23,3187,Warren St,40.721123600000006,-74.03805095,8,479,24429,Customer,1984,0
2015-10-01,19:15,3186,Grove St PATH,40.71958611647166,-74.0431174635887,2015-10-01,19:18,3213,Van Vorst Park,40.71848892,-74.047726625,3,209,24709,Subscriber,1986,1
2015-10-01,19:15,3214,Essex Light Rail,40.712774200000005,-74.03648570000001,2015-10-01,19:22,3186,Grove St PATH,40.71958611647166,-74.0431174635887,7,403,24579,Subscriber,1982,1
2015-10-01,19:15,3202,Newport PATH,40.7272235,-74.03375890000001,2015-10-01,19:23,3187,Warren St,40.721123600000006,-74.03805095,8,457,24538,Customer,1984,0
2015-10-01,19:15,3195,Sip Ave,40.730742625306576,-74.06378388404845,2015-10-01,19:21,3225,Baldwin at Montgomery,40.7236589,-74.0641943,5,319,24484,Customer,1984,0
2015-10-01,19:16,3186,Grove St PATH,40.71958611647166,-74.0431174635887,2015-10-01,19:24,3214,Essex Light Rail,40.712774200000005,-74.03648570000001,8,494,24487,Subscriber,1984,1
2015-10-01,19:16,3202,Newport PATH,40.7272235,-74.03375890000001,2015-10-01,19:23,3187,Warren St,40.721123600000006,-74.03805095,7,409,24644,Customer,1984,0
2015-10-01,19:16,3186,Grove St PATH,40.71958611647166,-74.0431174635887,2015-10-01,19:20,3214,Essex Light Rail,40.712774200000005,-74.03648570000001,4,219,24649,Subscriber,1973,1
2015-10-01,19:16,3202,Newport PATH,40.7272235,-74.03375890000001,2015-10-01,19:23,3187,Warren St,40.721123600000006,-74.03805095,6,379,24477,Customer,1984,0
2015-10-01,19:22,3186,Grove St PATH,40.71958611647166,-74.0431174635887,2015-10-01,19:25,3211,Newark Ave,40.72152515,-74.046304543,3,154,24579,Subscriber,1982,1
2015-10-01,19:23,3186,Grove St PATH,40.71958611647166,-74.0431174635887,2015-10-01,19:28,3203,Hamilton Park,40.727595966,-74.044247311,5,329,24625,Subscriber,1970,1
2015-10-01,19:26,3195,Sip Ave,40.730742625306576,-74.06378388404845,2015-10-01,19:30,3194,McGinley Square,40.7253399253558,-74.06762212514876,4,252,24431,Subscriber,1971,1
2015-10-01,19:27,3195,Sip Ave,40.730742625306576,-74.06378388404845,2015-10-01,19:32,3225,Baldwin at Montgomery,40.7236589,-74.0641943,5,286,24720,Subscriber,1984,1
2015-10-01,19:33,3183,Exchange Place,40.7162469,-74.0334588,2015-10-01,19:38,3187,Warren St,40.721123600000006,-74.03805095,5,294,24623,Subscriber,1986,1
2015-10-01,19:34,3195,Sip Ave,40.730742625306576,-74.06378388404845,2015-10-01,19:42,3207,Oakland Ave,40.7376037,-74.05247829999999,8,507,24392,Subscriber,1990,2
2015-10-01,19:34,3195,Sip Ave,40.730742625306576,-74.06378388404845,2015-10-01,19:44,3209,Brunswick St,40.7241765,-74.05065640000001,10,599,24679,Subscriber,1989,1
2015-10-01,19:35,3183,Exchange Place,40.7162469,-74.0334588,2015-10-01,19:37,3214,Essex Light Rail,40.712774200000005,-74.03648570000001,3,166,24651,Subscriber,1978,1
2015-10-01,19:35,3195,Sip Ave,40.730742625306576,-74.06378388404845,2015-10-01,19:39,3194,McGinley Square,40.7253399253558,-74.06762212514876,4,232,24616,Subscriber,1970,1
2015-10-01,19:36,3220,5 Corners Library,40.73496102000952,-74.05950307846071,2015-10-01,19:50,3210,Pershing Field,40.742677141,-74.051788633,14,819,24701,Subscriber,1981,1
2015-10-01,19:36,3185,City Hall,40.7177325,-74.04384499999999,2015-10-01,19:43,3213,Van Vorst Park,40.71848892,-74.047726625,6,387,24412,Subscriber,1976,2
2015-10-01,19:36,3185,City Hall,40.7177325,-74.04384499999999,2015-10-02,09:39,3192,Liberty Light Rail,40.7112423,-74.0557013,843,50575,24605,Subscriber,1982,2
2015-10-01,19:45,3186,Grove St PATH,40.71958611647166,-74.0431174635887,2015-10-01,19:49,3183,Exchange Place,40.7162469,-74.0334588,4,256,24488,Subscriber,1991,1
2015-10-01,19:47,3183,Exchange Place,40.7162469,-74.0334588,2015-10-01,19:50,3214,Essex Light Rail,40.712774200000005,-74.03648570000001,3,160,24537,Subscriber,1982,1
2015-10-01,19:48,3183,Exchange Place,40.7162469,-74.0334588,2015-10-01,19:57,3205,JC Medical Center,40.71653978099194,-74.0496379137039,9,534,24483,Subscriber,1984,1
2015-10-01,19:53,3184,Paulus Hook,40.7141454,-74.0335519,2015-10-01,20:05,3199,Newport Pkwy,40.7287448,-74.03210820000001,12,731,24397,Subscriber,1977,2
2015-10-01,19:56,3203,Hamilton Park,40.727595966,-74.044247311,2015-10-01,19:59,3211,Newark Ave,40.72152515,-74.046304543,3,190,24508,Subscriber,1991,1
2015-10-01,19:58,3183,Exchange Place,40.7162469,-74.0334588,2015-10-01,20:19,3185,City Hall,40.7177325,-74.04384499999999,21,1259,24488,Subscriber,1982,1
2015-10-01,20:01,3186,Grove St PATH,40.71958611647166,-74.0431174635887,2015-10-01,20:05,3203,Hamilton Park,40.727595966,-74.044247311,5,285,24581,Subscriber,1963,1
2015-10-01,20:01,3199,Newport Pkwy,40.7287448,-74.03210820000001,2015-10-01,20:06,3187,Warren St,40.721123600000006,-74.03805095,5,275,24553,Subscriber,1980,1
2015-10-01,20:02,3183,Exchange Place,40.7162469,-74.0334588,2015-10-01,20:11,3202,Newport PATH,40.7272235,-74.03375890000001,9,513,24493,Customer,1984,0
2015-10-01,20:02,3205,JC Medical Center,40.71653978099194,-74.0496379137039,2015-10-01,20:12,3183,Exchange Place,40.7162469,-74.0334588,10,598,24645,Subscriber,1991,1
2015-10-01,20:03,3205,JC Medical Center,40.71653978099194,-74.0496379137039,2015-10-01,20:12,3183,Exchange Place,40.7162469,-74.0334588,10,588,24472,Subscriber,1991,1
2015-10-01,20:03,3195,Sip Ave,40.730742625306576,-74.06378388404845,2015-10-01,20:23,3194,McGinley Square,40.7253399253558,-74.06762212514876,21,1236,24641,Customer,1984,0
2015-10-01,20:03,3195,Sip Ave,40.730742625306576,-74.06378388404845,2015-10-01,20:11,3207,Oakland Ave,40.7376037,-74.05247829999999,8,463,24546,Subscriber,1977,1
2015-10-01,20:03,3186,Grove St PATH,40.71958611647166,-74.0431174635887,2015-10-01,20:11,3214,Essex Light Rail,40.712774200000005,-74.03648570000001,7,439,24407,Subscriber,1974,1
2015-10-01,20:06,3186,Grove St PATH,40.71958611647166,-74.0431174635887,2015-10-01,20:09,3211,Newark Ave,40.72152515,-74.046304543,3,171,24564,Subscriber,1977,1
